State,District,Rainfall,Temperature
Madhya Pradesh,INDORE,945.540600411347,25.846746381023586
Madhya Pradesh,JABALPUR,1428.9720956736817,25.30326417242781
Madhya Pradesh,JANJGIR-CHAMPA,1178.270484828263,27.581770768913284
Madhya Pradesh,JASHPUR,1368.0117737795563,24.306750806939434
Madhya Pradesh,JHABUA,894.6236241172023,26.355794498636076
Madhya Pradesh,KATNI,1263.8160514605077,25.686644769757407
Madhya Pradesh,KORBA,1233.913463498352,26.15413188742055
Madhya Pradesh,MAHASAMUND,1158.4209823920385,27.09893825967145
Madhya Pradesh,MANDLA,1508.994059269444,24.34971695493563
Madhya Pradesh,MANDSAUR,788.8287028184408,26.10626433129058
Madhya Pradesh,MORENA,732.9965232327723,25.759433504975583
Madhya Pradesh,NEEMUCH,789.4645660664711,26.091615205250527
Madhya Pradesh,PANNA,1075.845405846825,25.773421281855516
Madhya Pradesh,RAISEN,1220.968676539466,26.173827140306155
Madhya Pradesh,RAJGARH,941.352228972029,26.992452042608182
Madhya Pradesh,RAJNANDGAON,1275.747253483323,26.32306350838456
Madhya Pradesh,RATLAM,854.721530554253,26.312564111712668
Madhya Pradesh,REWA,971.4903506536655,25.763154369383283
Madhya Pradesh,SAGAR,1163.231934780569,26.385238867131743
Madhya Pradesh,SATNA,964.5939154213155,25.82540963815635
Madhya Pradesh,SEHORE,1092.2520674866355,26.215056621245015
Madhya Pradesh,SEONI,1382.709271933985,25.11689129293956
Madhya Pradesh,SHAHDOL,1131.901473952556,25.326336197421963
Madhya Pradesh,SHAJAPUR,977.3153026361747,26.384643898791467
Madhya Pradesh,SHEOPUR,695.8889664920109,26.102370879729143
Madhya Pradesh,SHIVPURI,758.0190084738875,26.073262304307857
Madhya Pradesh,SIDHI,1088.676807835605,25.34314738948433
Madhya Pradesh,SINGRAULI,1115.4208503828788,25.195861602731817
Madhya Pradesh,SURGUJA,1310.0447459026052,24.313203120046328
Madhya Pradesh,TIKAMGARH,928.8518976482675,26.450992511212156
Madhya Pradesh,UJJAIN,891.1728206556322,26.03001483522258
Madhya Pradesh,UMARIA,1267.0436598064716,25.072931050234462
Madhya Pradesh,VIDISHA,1044.340762490425,26.275151662660637
